Company Name,Position,Skills Required,Experience,Others ,Work Type,Company Overview
Bdtask,Digital marketing specialist,"Google Ads, social media marketing, SEO, content creation, Google Analytics",1,,Onsite,"Very Friendly Environment ,Friendly Management & Higher Authority ,Creative company,You can explore yourself,International standard company"
Bdtask,Python developer,"Python, Flask, PostgreSQL, REST APIs, Git, Pandas",0,,Onsite,they treat employee as a germent worker. only who stays here which are not capable to find good job in other company. very bad salary structure. team lead is a political leader. very bad coding structure. well experience knowledgeable employee not working here. very bad working environment.
Bdtask,software engineer,"Java, Spring Boot, SQL, Data Structures, Agile, JIRA",2,,Onsite,"They blackmail employees. They do not hire senior people like Lead, Architecture, Database Engineer."
Bdtask,software engineer,"C++, Algorithms, SQLite, OOP, Git",1,,Onsite,Each minutes is counted as your working effort. Company provides extra payable working hour facilities which you never seen in any IT company.
Bdtask,Blockchain developer,"Solidity, Hyperledger, Python, REST APIs, Cryptography, Ethereum",2,,Onsite,"8k BDT per month if worked 26 days at the starting, otherwise hourly salary cut"
Bdtask,Junior software developer,"Python, Django, MySQL, HTML/CSS, basic JavaScript, Git",0,,Onsite,"no architecture based development here, all php developer are unexperienced, too poor knowledge about API, Programming."
Bdtask,Seo specialist,"Google Analytics, keyword research, content optimization",3,,Onsite,"Overtime System! Hourly Basis Salary , Good Environment ,Supportive Colleague"
Bdtask,Python developer,"Python, TensorFlow, SQL, API integration, Docker, CI/CD",1,,Onsite,Too much worst for Intermediate developers & Professional developers.
Bdtask,Android developer,"Android SDK, Retrofit, Firebase, MVVM, Git",2,,Onsite,Overtime allow for the employees
Bdtask,Software engineer(internship),"Java, basic OOP, SQL, Git, JIRA, problem-solving",1,,Onsite,Not a good workplace
Bdtask,Jr programmer,"JavaScript, CodeIgniter, HTML/CSS, version control",0,,Onsite,In time Salary Working time based Salary.You will get the payment of your working hours.Not less not more.
LeadSoft Bangladesh,Information technology specialist,"Networking (TCP/IP, DNS), Linux, Cisco, AWS, cybersecurity basics",1,,Remote ,Suitable company for finding job
LeadSoft Bangladesh,software architect,"Java, Spring Boot, UML, microservices, AWS, system design",3,,Onsite,Very good working environment .Top management of the company is very good . Very good brand value . Very good learning environment
LeadSoft Bangladesh,software developer,"Python, Django, PostgreSQL, REST APIs, Git, Agile",3,,Onsite,"Learning opportunity is enormous, specially in the financial industries"
LeadSoft Bangladesh,Software engineer,".NET Core, SQL Server, JavaScript, Entity Framework, CI/CD",2,,Onsite,Excellent environment to work in and friendly colleagues.
LeadSoft Bangladesh,software engineer,"Express, MongoDB, REST APIs, Docker, Scrum",3,,Onsite,"Vast learning scope, Mentorship program , Appreciation process"
LeadSoft Bangladesh,Jse,"MySQL, Maven, JIRA",2,,Onsite,"very friendly, diversity is welcomed and never criticized"
LeadSoft Bangladesh,software architect,"Go, Kubernetes, cloud architecture, SQL",3,,Onsite,"Corporate politics, Low skill people in management position."
LeadSoft Bangladesh,Software engineer,"Algorithms, Data Structures, SQLite, Linux, Git",1,,Onsite,office environment of the cxompant
LeadSoft Bangladesh,Software engineer,"Ruby on Rails, PostgreSQL, TDD",1,,Onsite,"Leading Company in BD, good,benefits ,flexible hour ,yearly review"
Southtech Group,Business analyst,"SQL, BRD, Use Case Development, Tableau, Stakeholder Comm",1,,Onsite,"Employee politics, bad salary increment policy"
Southtech Group,Software developer,"Python, Django, PostgreSQL, REST APIs, Git, Agile",3,,Onsite,"Poor work life balance. Poor management. Poor hiring in leading,managing roles."
Southtech Group,Full stack java developer,"Java, Spring Boot, React, MySQL, JavaScript, CI/CD",1,,Onsite,Onboarding process is very bad .
Southtech Group,Programmer,"PHP, Laravel, MySQL, HTML/CSS, JavaScript, Git",2,,Onsite,Good amount of yearly increment.
Southtech Group,Technical lead,"Java, Microservices, AWS, System Design, Agile, Team Leadership",3,,Onsite,"Good at project, environment, development practice"
Southtech Group,Programmer,"SQL Server, OOP, Version Control",1,,Onsite,"Comfortable working environment, friendly environment"
Southtech Group,Junior programmer,"Flask, SQLite, HTML/CSS, basic JavaScript, Git",0,,Remote ,"Work from home, Good Environment"
Southtech Group,Consultant,"IT Consulting, Cloud (AWS/Azure), Project Management, Stakeholder Engagement",3,,Onsite,Worst software firm of Bangladesh
Southtech Group,Analyst programmer,"Java, SQL, Data Modeling, REST APIs, Problem-Solving",3,,Onsite,salary less don't give enough salary
REVE Systems,software engineer,"Java, Spring Boot, SIP, MySQL, REST APIs, Git",2,,Onsite,Team is versatile and diverse.
REVE Systems,software engineer,"C++, VoIP protocols, Linux, SQLite, OOP, JIRA",2,,Onsite,Bad Boss and bad behavior
REVE Systems,software engineer,"Python, Django, PostgreSQL, WebRTC, Agile, CI/CD",2,,Onsite,"Unreasonable work pressure, They think if you work 12/13 hours/day you are good employee, Salary is not up to the current market, Sometimes there are bad team lead/CTO who can't motivate you."
REVE Systems,software engineer,"Node.js, Express, MongoDB, JavaScript, Docker, Scrum",2,,Onsite,"new CEO is a Technical person and should not be in this job , constantly late on deliveries for new prodcuts and for customer deliverable"
REVE Systems,software engineer,"React, TypeScript, Redux, HTML/CSS, REST APIs, Git",2,,Onsite,"Good payment , Good people"
REVE Systems,software engineer,"PHP, Laravel, MySQL, VoIP integration, JavaScript, version control",3,,Onsite,"payment is really good , Payment on time"
REVE Systems,Ml engineer,"Python, TensorFlow, scikit-learn, NLP, AWS, data pipelines",1,,Onsite,Management is bad as I found.
REVE Systems,software engineer,"C#, .NET Core, SQL Server, SignalR, Entity Framework, Agile",3,,Onsite,Bro you want to relax in the office bean bag? Chill with your teammates or colleagues during free time? Well you'll never get free time here. The only time you'll ever be free is when you're sitting in the office washroom.
REVE Systems,software engineer,"Kotlin, Android SDK, SIP, Firebase, MVVM, Git",3,,Onsite,"Best place to become master of all trades. You'll develop, you'll design, you'll write the SRS, you'll do everything! Don't expect good behavior in return!"
REVE Systems,software engineer,"Go, microservices, Kubernetes, SQL, cloud telephony, CI/CD",2,,Onsite,They'll treat you so bad you'll start enjoying it.
REVE Systems,software engineer,"Angular, TypeScript, Java, REST APIs, WebRTC, JIRA",3,,Onsite,work-life balance.
REVE Systems,software engineer,"Ruby on Rails, PostgreSQL, TDD, JavaScript, AWS, Git",2,,Onsite,Your manager will never leave you out of sight. You might think they're a creep. But trust me they ARE!
REVE Systems,software engineer,"Flutter, Dart, REST APIs, VoIP SDKs, Firebase, version control",1,,Onsite,Team wise task distribution Active SQA team for providing quality Software. Good salary
REVE Systems,software engineer,"Java, Spring, Hibernate",3,,Onsite,current revenue in sw business is very less. so seems to be focussing shift from SW to else where
REVE Systems,Software engineer,"PHP, WordPress, WooCommerce",2,,Onsite,"transport, food, great environment, great management"
REVE Systems,Software engineer,RESTful API Development,3,,Onsite,"Salary not paid more than for 3 months. They don't even notify or give any proper justification of the salary delay. They open new food and clothing outlets every month, but don't pay their developers."
REVE Systems,Software engineer,Database Management,2,,Onsite,Managers are basically security guards who monitor how much time they spend on chair instead of focusing on performance.
REVE Systems,Software engineer,Software Testing and Debugging,2,,Onsite,No vision for excelling in software business. They only focus on their food and clothing business.
REVE Systems,Software engineer,Develop and maintain web-based applications.,2,,Onsite,CEO keeps on telling lies about salary deadlines to keep employees on the boat.
REVE Systems,Software engineer,VoIP & IP Communication Protocols.,3,,Onsite,"They deduct Food and Transport bill from your salary. They say it's subsidized, but the bills say otherwise."
REVE Systems,Software engineer,"Software Development, Web Development",1,,Onsite,Office ends timely Brilliant colleagues Good food
REVE Systems,Software engineer,"SQL, T-SQL, Database Management",3,,Onsite,It is situated beside 300 feet road's lake.
REVE Systems,Software engineer,"Version Control (Git), CI/CD, ETL Tools.",1,,Onsite,Salary payment is a nightmare. When will you get your salary god knows? Very irregular salary. If you have money dependency please do not join Reve Systems.
REVE Systems,Software engineer,"Problem-Solving, Debugging, Algorithms, Data Structures.",2,,Onsite,Employee benefit is none.
REVE Systems,Software engineer,"Software Development Lifecycle (SDLC), Secure Coding.",2,,Onsite,Tech leads are useless. They just want to keep their job and extend project deadlines.
REVE Systems,Software engineer,"Java, JavaScript, JSON, C/C++, Python, PHP",2,,Onsite,Do not maintain any software development procedure.
REVE Systems,Project Manager,CRM System Management,1,,Onsite,Prompt below average person to company's important position
REVE Systems,Project Manager,"Budget and Resource Management
",0,,Onsite,Recently recruited below average quality person
REVE Systems,Project Manager,Team Coordination and Leadership,1,,Onsite,Less Focus on technology side now.
REVE Systems,Project Manager,Stakeholder Communication,2,,Onsite,Recruited country top talent
